"Cell1","Cell2","Cell3","Cell4","Cell5","Cell6","Cell7","Cell8","Cell9","Cell10","Cell11","Cell12","Cell13","Cell14","Cell15","Cell16","Cell17","Cell18","Cell19","Cell20","Cell21","Cell22","Cell23","Cell24","Cell25","Cell26","Cell27","Cell28","Cell29","Cell30","Cell31","Cell32","Cell33","Cell34","Cell35","Cell36","Cell37","Cell38","Cell39","Cell40","Cell41","Cell42","Cell43","Cell44","Cell45","Cell46","Cell47","Cell48","Cell49","Cell50","Cell51","Cell52","Cell53","Cell54","Cell55","Cell56","Cell57","Cell58","Cell59","Cell60","Cell61","Cell62","Cell63","Cell64","Cell65","Cell66","Cell67","Cell68","Cell69","Cell70","Cell71","Cell72","Cell73","Cell74","Cell75","Cell76","Cell77","Cell78","Cell79","Cell80","Cell81","Cell82","Cell83","Cell84","Cell85","Cell86","Cell87","Cell88","Cell89","Cell90","Cell91","Cell92","Cell93","Cell94","Cell95","Cell96","Cell97","Cell98","Cell99","Cell100","Cell101","Cell102","Cell103","Cell104","Cell105","Cell106","Cell107","Cell108","Cell109","Cell110","Cell111","Cell112","Cell113","Cell114","Cell115","Cell116","Cell117","Cell118","Cell119","Cell120","Cell121","Cell122","Cell123","Cell124","Cell125","Cell126","Cell127","Cell128","Cell129","Cell130","Cell131","Cell132","Cell133","Cell134","Cell135","Cell136","Cell137","Cell138","Cell139","Cell140","Cell141","Cell142","Cell143","Cell144","Cell145","Cell146","Cell147","Cell148","Cell149","Cell150","Cell151","Cell152","Cell153","Cell154","Cell155","Cell156","Cell157","Cell158","Cell159","Cell160","Cell161","Cell162","Cell163","Cell164","Cell165","Cell166","Cell167","Cell168","Cell169","Cell170","Cell171","Cell172","Cell173","Cell174","Cell175","Cell176","Cell177","Cell178","Cell179","Cell180","Cell181","Cell182","Cell183","Cell184","Cell185","Cell186","Cell187","Cell188","Cell189","Cell190","Cell191","Cell192","Cell193","Cell194","Cell195","Cell196","Cell197","Cell198","Cell199","Cell200"
"Gene267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.6197496179435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.1566660495178,0,0,0,0,0,0,0,0,0,76.8994155644417,0,0,0,0,0,0,0,0,0,99.4360555137293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0713073753333,0,0,0,0,0,0,0,0,0,28.5162970637719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.7549005627283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.9561905281983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.735916166291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.379277808564,0,322.542810227539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.946785604429,0,0,0,0,0,335.553146456043,0,0,0,0,169.184698935828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.711861829035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.929663418127,236.990892778549,379.949902901692,0,307.142151969549,0,324.74832005196,283.157775512516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.903422212891,0,0,0,0,0,0,0,0,0,0,371.462908336065,0,314.056260935888,490.852298081214,0,0,0,0,650.477016478751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640.204865556978,0,0,0,340.885252779526,0,364.180019934064
"Gene269",384.167019923697,0,0,0,460.608002563384,0,0,0,0,0,0,0,568.531038721573,0,0,0,0,0,0,0,897.180478408296,474.530787230213,0,0,0,464.287318965388,0,0,0,0,0,0,356.140575808083,0,0,0,0,534.720716814799,0,0,0,0,0,0,552.22802769636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819.566061338049,0,0,0,0,456.184559238824,0,0,0,514.59079311306,0,0,0,0,0,285.801776053894,0,0,0,0,0,0,0,0,583.260425780111,359.362132215318,0,0,0,0,0,0,333.511205976521,0,0,0,0,0,0,0,0,0,0,0,633.312222925902,0,0,542.090721505264,455.628767699425,633.20963656712,0,0,0,484.112833713145,470.261554998209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.277319751322,0,0,0,0,0,0,0,0,439.110070257611,0,0,0,935.947949217276,0,608.227661456797,430.299720305182,0,0,0,0,0,0,0,0,0,0,405.686668783293,0,0,0,0,408.011211438506,0,0,0,0,0,0,1127.45179314576,0,0,0,0,0,0,0,0,0,0,0,0,599.176451090629,698.86481687853,0,0,0,0,0,408.823779916532,0,0,0,0,0,0,0,0,0,0
"Gene270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538.884355417327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.237150983456,0,0,360.725960996505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686.12105748408,0,0,0,0,0,0,0,0,0,668.240111468138,398.341026782576,0,0,0,0,0,446.346522435477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.429455636316,0,0,0,0,0,0,0,253.299935267794,0,0,0,0,0,0,0,0,0,0,231.504448192612,0,0,0,0,120.767477318358,0,0,0,0,0,0,0,0,0,0,0,243.024439145162,0,0,0,0,0,0,283.833886218091,0,75.4474979723485,65.5522779416585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.9658129910634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene271",0,0,0,462.900457114201,0,660.014318954716,0,0,0,0,0,0,0,0,0,0,0,0,0,567.414741043652,0,0,825.388470878142,0,648.482146475905,0,337.609723160027,0,0,0,779.629602388903,0,0,0,0,0,560.830028442094,0,602.951171917823,0,0,0,0,0,382.311711482095,0,0,378.335904077297,0,0,0,0,0,0,344.115622849277,0,0,0,0,0,0,0,0,0,825.476821479776,0,0,0,0,0,0,0,507.554096807485,0,0,0,0,0,0,468.636502097148,308.896210873147,0,0,0,0,0,0,0,0,828.169597302533,0,0,0,0,0,0,0,0,0,0,435.682387539484,0,494.282482438714,0,531.729962983414,0,0,0,0,443.606521015859,0,0,885.572256792339,0,346.189554516987,0,0,524.429682720042,0,0,0,0,444.943124661456,0,669.879911771914,0,0,0,0,559.437491087393,0,0,0,0,0,0,0,586.510263929619,0,0,0,0,642.764401136408,0,0,0,0,0,0,629.394522469384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.772291240761,0,0,0,340.030035986512,0,0,0,0,0,0,745.712155108128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene272",0,0,0,0,0,0,0,0,0,0,0,833.289009449852,0,0,999.106859019967,1108.56210257279,0,0,0,0,0,0,0,0,1175.37389048758,0,0,0,0,1241.59580200061,0,0,0,0,0,873.605209863797,0,0,570.062926176851,0,0,0,0,685.034502347496,0,1258.42174552776,657.212542536256,0,912.998820709857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890.646044228179,0,0,0,0,0,0,0,1336.55912159304,0,0,516.035319750774,0,0,0,0,0,748.470980710834,663.930468372767,291.630212890055,0,0,0,500.386662420962,0,0,0,0,0,876.670056457552,0,0,0,655.698617072008,737.992659964895,0,637.963496039958,0,960.048667813656,0,0,0,244.815164550764,0,0,966.428492213121,0,0,0,0,0,996.43463233119,354.442344045369,568.132156280045,1014.15680105969,0,0,0,0,0,0,934.084752623221,1168.02654297999,0,0,0,0,0,0,0,0,1017.56313979282,0,0,0,0,1025.55480833894,0,0,830.276406563712,0,0,761.299505155322,0,0,0,0,0,0,0,0,0,0,1075.95159981656,0,0,0,0,0,0,0,0,0,1046.85420311963,0,0,0,0,0,845.620121422376,0,610.412926391382,0,905.507616917013,0,0,880.083043733357,1364.48149703113,803.151413164034,0,1424.73084975903,0,0,608.152531229454,0,374.755131590154,0,935.578722266774,941.557368925303,0,0,0,0,0,0,0
"Gene273",0,0,0,0,0,0,0,276.322479386343,0,0,0,124.10687374785,0,103.086141356871,0,0,0,0,0,0,0,0,191.394428029714,0,0,74.8850514460303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.300267300267,0,0,0,0,0,0,129.405167579692,0,0,0,0,0,0,0,0,0,0,201.965800457789,0,0,0,122.486475451669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.547396307641,0,0,0,0,0,0,0,0,0,0,0,48.8561552648614,0,0,426.068579998637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.476825622193,0,0,0,0,0,0,218.507593138862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.959228439951,0,0,0,0,0,0,0,0,0,0,286.593459635574,0,0,0
"Gene274",1324.71386180585,0,646.265632641654,0,0,783.067836047969,0,0,0,611.963002465337,0,1365.17561122635,0,0,0,0,0,794.398815133971,0,0,923.568139537952,736.340876736537,0,1198.01782505309,0,1362.90793631775,0,1128.89983579639,0,0,1441.57926479458,0,0,1075.51086766214,0,0,681.007891679686,0,0,0,0,886.863713512439,0,935.656881255117,0,0,0,0,0,0,0,841.566660495178,1336.50133650134,0,1045.58208481127,876.385785022567,0,734.405361159137,0,992.106284777639,0,942.017840664411,0,0,0,550.773122271633,0,0,0,0,0,0,947.434314040638,1092.50386278151,0,0,0,774.085983089199,1450.22322063298,0,0,1710.79081305333,0,0,0,0,0,0,0,0,825.676419528306,0,1476.38879707367,1034.47066661991,0,0,0,1271.65792401844,0,0,0,0,979.059532522837,811.938747340901,0,544.730125132292,891.826670863498,0,0,0,0,1129.90164298813,0,0,0,0,0,0,0,0,1297.72663310297,974.812563613688,1625.00967267662,1273.06000431931,0,1245.44633683096,0,0,0,0,0,0,0,954.393619196946,1621.17058052211,0,0,1158.357771261,1008.69795283924,0,0,0,989.857177750068,860.468275893302,1447.86261073999,995.281627838396,0,556.438791732909,1172.52931323283,0,0,0,0,1087.86760116277,0,0,0,1075.95159981656,641.646984941774,0,1097.8317822301,712.359436218389,0,0,1263.74559103684,0,0,0,0,0,0,0,1127.47048680196,0,0,0,0,905.507616917013,0,0,0,1034.60684939723,0,0,0,1382.89501919363,0,805.391190006575,682.699367537001,0,0,0,0,0,0,852.329398110368,0,917.76798825257,0,0
"Gene275",0,0,0,0,0,962.05477000179,1289.07508862391,0,0,0,0,0,0,850.460666194189,1377.55642683056,0,1093.0628638247,0,0,1173.96153319376,0,0,1483.30681723028,0,0,1048.39072024442,0,1275.51020408163,0,0,0,0,997.193612262632,0,0,0,0,0,0,0,1594.00948991696,0,895.098363526687,0,849.581581071322,0,0,0,0,0,0,0,920.700920700921,1224.78813140791,0,0,984.679544730516,0,0,0,0,0,0,0,0,1611.52135775774,1172.20451134409,0,0,0,1211.79480274674,724.462690171456,0,1716.79178437095,0,1051.18305875158,1115.09089680341,0,0,0,0,983.704717505667,1312.77160791888,895.721368162313,0,0,1182.42133613611,0,508.522459741972,0,0,0,859.390493818999,0,0,0,0,0,0,0,886.924860348235,0,0,0,0,653.67615015875,0,0,942.4515520999,0,985.383478403679,981.717820956897,802.918846158388,0,0,0,0,0,1614.37205066645,770.717478686697,0,0,0,1057.09446787228,0,1152.03786156864,1032.60317567796,1308.71633221694,524.952754252117,0,0,0,0,0,0,1241.42703054725,986.829620070596,806.451612903226,0,0,0,913.474215542246,0,875.564210558097,0,0,0,683.62480127186,0,0,1358.55208537745,1286.48824947,956.471836252022,0,0,0,0,0,0,0,1047.93033758327,0,869.241276542903,0,0,0,0,837.4833624957,0,0,708.395908305234,0,0,0,0,1484.14123279473,0,0,0,1094.5092121192,1365.25702938123,0,0,0,892.005401588265,0,0,0,1378.27985521621,0,0,0,0,0,1219.30608204361,0,0,0,700.632758960436,958.368473510695
"Gene276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.610368285245,117.172853393326,0,0,0,0,0,0,158.837310884327,0,0,0,45.0907451245632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.6359851422507,0,0,0,159.56598053295,0,0,0,0,0,0,0,139.894379743294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.454561848698,0,0,0,0,0,0,0,0,0,0,0
"Gene277",397.414158541755,0,0,0,0,0,0,0,440.052072828618,524.53971639886,0,0,0,0,575.243343072102,0,0,0,0,0,0,670.888354359956,0,0,0,0,0,0,257.780277465317,0,0,0,0,0,0,0,293.768110136335,0,0,0,0,657.502408293705,0,0,0,522.729032757686,1372.8439777424,0,0,0,647.177891301654,0,0,493.86618201932,674.996029435121,0,0,0,0,359.458798832478,0,730.544447862196,0,0,325.846113742017,0,438.207293960408,0,0,742.85006809459,0,710.257539383781,0,437.001545112606,0,0,0,0,526.061364347257,0,803.130148270181,0,0,833.229179685873,0,406.963005749993,0,0,0,0,0,450.240128068303,572.926995879333,508.46863274538,394.573928187545,0,0,0,0,0,0,0,0,503.402023351358,0,622.548714436905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034.36125350944,0,0,0,0,0,0,415.277319751322,0,773.964586400876,0,0,0,0,806.451612903226,0,1006.29391100703,0,0,0,0,0,0,0,0,595.570444816676,0,0,0,608.663895796741,0,0,0,0,0,0,646.627053477805,0,0,0,365.488170366219,0,0,0,0,0,0,0,0,0,0,399.520575309628,0,0,865.558751464792,0,0,0,779.703712589216,0,0,0,0,0,0,0,562.132697385231,538.213132400431,0,0,942.523829847773,591.544534852838,816.060062020565,0,0,0,0
"Gene278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene279",0,0,0,0,0,0,0,0,0,0,0,301.402407673351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.198290493738,0,0,0,0,0,0,0,0,0,0,59.4000594000594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.266229042245,0,0,0,0,0,0,140.590950629145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene281",172.212802034761,0,0,0,0,0,0,0,110.013018207155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.288294628196,0,0,132.389932481134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.001116908153,0,172.540223439589,0,0,0,0,0,0,262.924376376245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.2675556723379,257.774947307768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0325941275439,0,0,0,0,0,0,269.332530616772,177.916461378442,0,0,0,0,0,0,0,0,0,0,0,0,0,310.432154235765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.445494753274,0,0,0,0,0,0,0,0,0,0,0,181.00639555931,0,0,0
"Gene282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.1244757815241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9882697947214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1027354539784,0,0,0,0,0,0,0,0
"Gene283",0,0,0,0,0,0,0,0,0,0,505.418081837296,0,0,0,0,0,0,0,694.352598862584,0,0,0,0,0,0,0,0,0,0,0,0,941.634121115759,0,0,0,0,0,0,0,0,0,366.978088349975,0,0,764.62342296419,0,0,0,0,0,0,0,0,0,0,0,0,948.606924830551,733.511927541778,345.080446879179,0,0,545.12203699796,0,0,0,0,1187.34190284446,0,0,0,0,507.554096807485,967.646278463627,0,0,878.556464148138,0,0,0,0,0,1010.9850313858,0,1108.03324099723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815.011021171764,0,0,0,747.325974248392,0,0,724.397715042636,0,0,0,0,0,686.218446205375,0,0,0,787.429131378176,680.100479361144,0,0,0,0,1048.99272857313,366.322730325417,0,0,1273.27446505936,0,638.870208473436,0,0,0,0,0,810.949472882843,0,0,0,0,0,0,0,0,0,0,476.240872049952,0,0,1047.93033758327,0,0,0,0,0,0,0,0,596.886243430106,0,0,746.120175089534,0,575.309628445865,0,0,0,0,729.672808079468,676.986956717967,704.73220176333,0,849.970723230644,0,1168.30786104289,0,0,0,0,0,0,0,978.090766823161,0,0,0,0,0,824.196887219198
"Gene284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.616783131241,0,0,113.277544142843,0,0,0,0,298.894091860118,0,0,0,0,0,0,0,61.2004467632614,0,0,0,0,0,0,0,203.99004528579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.728922091782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.878904493877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.71838729383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.257994449137,0,0,0
"Gene285",410.661297159814,0,1309.99790400335,0,0,928.494719885448,0,0,0,0,0,1099.2323103381,1044.86785494776,0,0,0,1143.90299702585,0,1388.70519772517,1252.22563540668,1556.87200664969,0,1208.17732693757,0,0,733.873504171097,0,1040.93361482524,0,0,1382.73929480296,1234.92999490591,0,0,0,1336.88069994308,881.304330409005,1199.50863501698,1688.2632813699,946.905647615827,0,0,0,1286.52821172579,0,1219.7010764346,0,0,0,0,1060.27016234526,0,0,0,1627.93160040235,1577.49441304062,0,0,0,0,0,0,0,0,2172.30742494678,0,0,0,0,1361.89179150675,0,0,0,0,0,0,0,555.754039140963,0,1171.59125524287,0,0,1026.07436021246,1062.36720409949,1691.99670584712,630.136266967732,0,1213.05857556597,1092.38158018646,0,0,0,0,0,0,775.624890241761,0,755.046892385948,1854.95452369555,1115.21981569525,0,0,0,0,1656.54334621756,949.38678951628,0,0,0,0,670.608200580281,0,873.764626701775,0,0,1105.41967024241,0,1223.6692596801,0,818.146246605879,0,0,0,988.89482478375,0,0,0,0,0,0,0,0,0,0,0,0,0,967.741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605.05055909261,0,1032.85386636694,0,1005.3973965499,0,0,0,0,0,0,0,0,0,852.438422540267,0,1210.35266028883,0,0,0,0,1086.69596484219,0,0,1025.35421327368,0,0,0,0,1045.3716806262,0,842.449545944473,0,0,0,914.559530096737,0,0,0,0,871.389955896998,0,0,0,1048.87770086008,0,1015.87058192134
"Gene286",0,0,0,0,0,0,112.093485967297,0,0,0,0,0,0,0,0,0,88.9702331020107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.3557337957945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.6414587920816,0,0,0,0,0,0,0,40.8288251505563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0064366300156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.549989242507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.1932284089406,0,0,0,0,0,0,0,0,0,0,0,29.4199849958077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.752224096306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0959346647948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene289",6345.37939805002,0,0,4513.27945686346,0,6734.38339001253,6963.80781571831,7173.33156486947,7480.88523808651,6976.37822810484,0,7375.49421130082,7237.24646588814,7396.43064235552,0,6451.21556913886,4855.23272070973,6611.0138683183,6844.3327602169,0,8879.44797012917,8247.01781944922,6256.20536622128,0,5208.12223888461,7293.80401084336,7858.80411133618,7066.61975134882,0,6489.09504064469,0,8258.5943409333,5712.49483596165,5902.80383182011,0,0,6249.24888835476,5824.12023990173,6029.51171917823,0,0,4694.26138014343,0,8303.95482113916,7943.58778301686,8111.98017501742,0,0,0,0,5755.75230987428,6614.7139514921,8375.40837540837,0,6630.84334798031,0,6936.19855773408,9241.26746125247,8020.79346855466,9719.7659204302,0,0,6576.63360765281,6189.17204350988,0,5099.75113214475,6167.76766249274,8517.88756388416,4181.05019404361,0,7163.05372290292,0,7139.59429509195,8131.35017870242,6532.61202408901,0,0,0,7279.55185258907,0,9287.47940691927,0,0,4520.26829979586,0,5723.73775829023,0,5762.02823393835,0,7778.87871752022,6901.80801964686,0,0,5575.62155907003,7837.05457365607,5283.02991277879,5297.11499688405,0,0,9489.15106337188,8277.96536325019,12031.7539072191,7803.95996311892,0,8998.50706587316,8170.95187698437,7309.4813415871,9112.5753539885,7127.28986275549,6812.52871560069,0,9965.3620316002,7911.11216067823,8195.98710139735,8701.94652944971,10493.7022217378,5684.2049989498,9286.77563150074,0,5987.88194979665,7708.18349541887,6981.3782129392,4855.68366478372,8240.79020653125,0,5588.94043652894,6720.38460236314,8161.88680307337,0,6877.79033160383,7804.77080356161,0,9646.2415524597,7294.29408957666,9035.64191202766,8242.26143232187,8350.09678521274,8753.66568914956,7540.43059827364,7172.13114754098,8137.18897108272,0,7057.55312447775,6762.97872982806,6981.278132974,7298.73193748157,7116.49537427801,6168.52146263911,7128.23376139959,9081.26382420112,7804.12697933491,7193.46246534636,7512.65151383406,6491.53781677456,0,9326.06285219557,11128.7474808725,7919.70931668254,8600.80001092165,0,8059.08331046184,8005.56318797809,8515.01658654273,9161.57013717989,7695.64479317955,0,7267.53981982792,0,6589.32024393872,7029.99353373236,0,6278.42258874635,10279.8779679003,8673.02688638335,0,8222.62118491921,5560.20767040697,10147.0118248642,8022.57680907332,6882.14125802225,6826.28514690617,8081.92886703053,0,9330.78971724307,0,8917.28857204168,8010.52439627999,9303.09007232084,0,10033.2169321182,10433.0545665314,8004.39573494906,0,7718.02532365913,0,0,6712.32050199107,9649.67484791273,0,7417.77198497278
