"Cell1","Cell2","Cell3","Cell4","Cell5","Cell6","Cell7","Cell8","Cell9","Cell10","Cell11","Cell12","Cell13","Cell14","Cell15","Cell16","Cell17","Cell18","Cell19","Cell20","Cell21","Cell22","Cell23","Cell24","Cell25","Cell26","Cell27","Cell28","Cell29","Cell30","Cell31","Cell32","Cell33","Cell34","Cell35","Cell36","Cell37","Cell38","Cell39","Cell40","Cell41","Cell42","Cell43","Cell44","Cell45","Cell46","Cell47","Cell48","Cell49","Cell50","Cell51","Cell52","Cell53","Cell54","Cell55","Cell56","Cell57","Cell58","Cell59","Cell60","Cell61","Cell62","Cell63","Cell64","Cell65","Cell66","Cell67","Cell68","Cell69","Cell70","Cell71","Cell72","Cell73","Cell74","Cell75","Cell76","Cell77","Cell78","Cell79","Cell80","Cell81","Cell82","Cell83","Cell84","Cell85","Cell86","Cell87","Cell88","Cell89","Cell90","Cell91","Cell92","Cell93","Cell94","Cell95","Cell96","Cell97","Cell98","Cell99","Cell100","Cell101","Cell102","Cell103","Cell104","Cell105","Cell106","Cell107","Cell108","Cell109","Cell110","Cell111","Cell112","Cell113","Cell114","Cell115","Cell116","Cell117","Cell118","Cell119","Cell120","Cell121","Cell122","Cell123","Cell124","Cell125","Cell126","Cell127","Cell128","Cell129","Cell130","Cell131","Cell132","Cell133","Cell134","Cell135","Cell136","Cell137","Cell138","Cell139","Cell140","Cell141","Cell142","Cell143","Cell144","Cell145","Cell146","Cell147","Cell148","Cell149","Cell150","Cell151","Cell152","Cell153","Cell154","Cell155","Cell156","Cell157","Cell158","Cell159","Cell160","Cell161","Cell162","Cell163","Cell164","Cell165","Cell166","Cell167","Cell168","Cell169","Cell170","Cell171","Cell172","Cell173","Cell174","Cell175","Cell176","Cell177","Cell178","Cell179","Cell180","Cell181","Cell182","Cell183","Cell184","Cell185","Cell186","Cell187","Cell188","Cell189","Cell190","Cell191","Cell192","Cell193","Cell194","Cell195","Cell196","Cell197","Cell198","Cell199","Cell200"
"Gene266",0,8958.69136273948,8820.65255362258,0,8571.31413465775,8982.90674780741,8701.25684821141,8389.15047416937,0,8532.51272008812,0,8173.32411396557,9849.41610325753,0,7281.36968467582,8268.02568168871,9697.75540811917,7943.98815133971,8712.47189525195,7337.25958246102,8140.59345849881,7788.85016281315,7787.36079045899,9330.01760723167,8187.0870992583,7817.99937096557,7239.85295220947,9529.67393854093,9748.78140232471,9979.61908777848,0,7162.5939704543,8476.14570423237,8629.09882194042,6901.21258594024,0,0,7673.96488185563,0,7394.88220042836,9156.28706998814,0,7900.21599112685,0,9911.78511249876,7589.25114225974,9054.92836383286,9414.74345915427,7094.76166926618,9484.90584836106,10754.1687895019,9459.2092639658,0,8277.1972106438,9952.88263010218,0,9224.13044107851,0,9535.65505804312,8598.25446807287,8458.99800598205,9497.07782220855,8510.93760990364,8200.65295765059,7798.58365555893,7343.64163028844,9969.21593759928,8156.5226369315,8812.36733206115,6548.08578542638,7391.94829675508,8096.9359489751,0,8818.0668924508,8022.86414208431,10569.1678452659,0,0,9056.78619160008,0,6239.70345963756,0,7227.78850796717,8353.12252635087,7516.6579321704,8808.77989865308,7537.9360178677,7384.49407875783,8776.72097184292,0,8807.21514163526,0,8087.08490337366,10502.5072763615,7251.9966801366,8005.03424457063,6726.78617251366,8484.34271181052,0,8784.80170609066,0,7235.59083767469,7651.87304544547,7551.03035027038,0,7439.45713752101,6470.11506312734,0,0,9394.95239151444,0,10132.0688313853,8832.10730774226,7277.8573987818,7474.54719979858,0,8690.40117622348,0,0,0,0,9404.07414309675,9150.35208542908,0,7319.66342619067,9714.4814272815,7312.86183430951,9175.08654414455,8889.19997200252,0,7707.05849303189,10616.7720016987,0,0,6937.65645488139,8120.15385554674,0,8108.50439882698,0,7190.42740046838,6893.07330195023,9464.34625381399,8317.37135070511,7608.35107105656,7454.34215430488,7501.4744913005,7761.94495473578,8394.27662957075,0,8667.66170943552,7034.28079762102,7809.5272608672,0,0,9139.89782350059,8399.53217795464,0,10442.0220834656,8477.93143933706,7951.76511709193,6112.92696923576,8904.49295272986,10182.540668074,9648.88769766819,8318.08665145142,7844.42259368513,0,8045.82230397655,8463.48356388517,8472.46862202179,0,6600.82807303333,0,8651.34431916739,0,7157.3907839617,0,0,0,0,7379.15782822584,9161.51862292329,0,8971.9131896568,0,0,7372.28749316175,7905.98290598291,8076.46232916414,0,0,8227.15257358401,0,7593.54104424527,8462.70854962938,9720.18207206717,0,8836.79462974617,8341.90878637269,9564.51736563674
"Gene267",0,0,87.3331936002236,0,0,0,0,0,0,0,0,0,0,64.4288383480446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene268",0,0,0,0,0,0,0,0,275.032545517886,0,0,177.2955339255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.687334668726,0,0,0,0,0,334.681761299147,0,0,0,0,0,0,0,0,0,0,318.918229365991,0,186.939182452642,0,0,0,0,367.182081514422,0,0,0,0,0,0,0,0,408.288251505563,0,0,0,0,0,0,0,0,0,0,0,197.070222689352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.505510585882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.990892778549,0,0,0,0,0,0,477.196809598473,0,0,0,0,0,384.22131147541,0,0,0,271.726823966306,0,0,0,381.558028616852,0,0,0,416.749714617043,0,0,0,0,428.028749264326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.23221100087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.885252779526,0,0
"Gene269",384.167019923697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.720716814799,471.398188953934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.644669383463,0,0,0,819.566061338049,0,0,386.860800450165,0,0,0,0,0,0,0,0,0,0,234.107970596039,0,0,0,238.180302488984,0,0,0,0,0,0,0,0,0,0,0,399.296055842293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.414810035298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689.117385706255,0,0,0,0
"Gene270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.53844082402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.786576533076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.153241162348,0,312.705212795897,0,0,0,0,0,169.279209127535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.081139748996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585.916693299244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene271",0,0,0,0,0,660.014318954716,0,0,0,0,0,0,0,0,0,0,0,471.253534401508,247.983071022352,0,0,0,0,0,648.482146475905,0,0,0,0,0,0,0,826.246135874753,0,0,0,560.830028442094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883.315473949434,0,0,0,0,0,0,0,825.476821479776,0,0,0,471.708227020305,0,0,383.539071267242,0,0,734.918852710013,0,0,853.479417252193,0,0,308.896210873147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.189999633418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.638629025582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.727781508843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.909841772584,611.674239776302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.62984878369,0,0,0,0,0,0,688.123234420648,0,0,0,0,0
"Gene272",0,0,0,0,0,693.574369071058,0,0,0,0,0,0,629.9938537185,0,0,0,0,0,0,0,0,0,681.842649855856,0,0,0,0,923.645320197044,0,0,0,0,0,0,844.781201668768,0,0,0,0,0,648.724792408066,0,0,0,0,0,0,0,0,0,0,0,386.100386100386,0,0,0,0,0,0,0,1261.83948155533,0,0,510.606693589565,0,0,0,0,0,0,0,0,0,952.039080423892,0,0,895.451780766372,0,0,0,0,0,0,0,0,0,1280.95644748079,0,0,0,0,0,0,0,653.087881138006,0,0,0,0,743.479877130168,0,0,0,0,0,591.421278715059,0,0,0,0,0,685.350176894437,909.187516973468,0,0,0,0,0,0,628.431174929153,0,0,0,0,0,0,0,661.394275421463,0,0,830.554639502644,0,0,0,0,0,0,0,0,750.146370023419,0,659.208196783064,938.436025659155,0,0,0,0,0,0,0,1177.41180732712,1105.29272137564,956.471836252022,0,0,744.262344882057,0,0,0,0,0,0,0,0,0,0,685.193089659201,0,624.721106648818,0,595.052562976396,0,0,0,0,0,0,0,0,0,0,0,0,0,1424.73084975903,786.81957988603,338.656315940292,0,1043.37073151881,0,0,0,0,0,0,0,980.451309279595,0,0,920.033734570268
"Gene273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.366249363239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.8391562294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.990550850423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.173695075199,0,0,0,0,0,0,0,0,0,45.5670823397178,0,0,0,0,0,0,0,0,0,0,0,508.472041515247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.741154316297,0,0,0,0,0,0,0
"Gene274",1324.71386180585,0,0,0,0,783.067836047969,0,607.909454649955,0,0,0,1365.17561122635,0,0,1377.55642683056,1108.56210257279,1054.93276392384,0,0,0,0,0,0,0,0,1362.90793631775,0,1128.89983579639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1329.02980823998,0,0,0,1005.19119287278,0,0,1382.8253096541,0,876.385785022567,0,0,685.67419313688,0,0,942.017840664411,0,0,0,0,449.162476309418,0,0,0,0,0,0,1092.50386278151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979.631821707008,0,0,1271.65792401844,0,0,1384.84758896479,0,0,811.938747340901,0,0,0,1594.70068694799,0,0,0,1129.90164298813,0,806.162665711215,0,0,0,0,0,0,0,0,1625.00967267662,0,0,0,0,0,1417.37243648072,0,0,1473.85776023582,0,0,0,0,0,0,0,0,0,0,0,0,1447.86261073999,995.281627838396,0,0,0,0,0,0,1478.18374693494,0,0,1184.74414083266,802.55390487061,0,0,0,0,0,0,0,0,0,0,897.303602673965,0,0,0,0,0,0,767.079504594487,0,0,0,0,0,0,0,0,0,0,0,0,0,682.699367537001,0,0,0,0,0,0,0,874.86424520333,0,0,0
"Gene275",0,0,1833.99706560469,0,0,0,0,0,0,0,0,833.289009449852,0,0,0,0,0,0,0,0,1029.11878405658,1129.05601099602,0,0,0,1048.39072024442,0,0,0,0,0,0,997.193612262632,0,0,0,0,0,0,0,0,0,0,0,0,0,1124.56368389537,1207.76461686214,684.749115532392,0,0,0,920.700920700921,1224.78813140791,0,0,0,0,0,0,0,0,0,1299.72612913707,0,0,0,0,900.533887947855,0,1211.79480274674,0,0,0,0,0,1115.09089680341,0,0,0,0,0,0,0,0,1260.27253393546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178.36765070702,0,0,0,653.67615015875,0,1366.88630309828,0,1330.81956304758,0,0,802.918846158388,0,0,1245.54329041399,0,1464.03286426012,0,0,0,0,1044.64907529211,0,0,0,1032.60317567796,0,0,0,0,0,0,0,0,0,0,0,545.689056454013,0,0,0,0,0,1548.20952435563,0,0,683.62480127186,0,0,1358.55208537745,1286.48824947,0,0,1077.75211701309,0,0,0,0,0,0,0,0,0,0,0,1201.89607530384,0,0,0,0,0,0,0,0,1484.14123279473,0,0,0,0,0,0,0,1171.07077422889,0,0,0,0,1378.27985521621,1192.40269142322,1738.84242775524,0,759.853315273052,0,0,0,0,0,0,958.368473510695
"Gene276",0,0,0,0,0,123.053517093252,0,0,0,0,0,265.943300888251,0,167.514979704916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.650665679228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.2154501814034,0,0,0,0,0,0,0,0,0,0,0,0,0,170.499107721336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.437707331784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene277",0,0,0,0,0,0,0,375.798571965427,0,0,0,0,0,0,0,0,0,0,0,1036.99935432116,0,0,0,0,1438.81976249341,0,0,0,0,0,823.759579882614,0,0,0,0,0,293.768110136335,0,0,856.724157366701,0,0,0,0,0,0,0,1164.11047408399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743.393931202271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541.473979980097,0,0,0,0,0,0,0,0,0,0,349.735949358235,0,0,617.880511414946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.793504997353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571.620712844654,0,1105.55476995462,543.453647932612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829.022416766149,0,0,0,0,0,0,0,0,0,293.21400798052,0,0,0,0,0,0,0,0,0,644.223462948892,0,0,0,0,0,0,0
"Gene278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.243035037142,0,0,44.9310308676182,0,0,0,0,0,0,0,0,0,304.43817919496,0,0,0,0,0,0,0,116.95711015689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.473392802215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.815529355722,0,0,0,0,0,0,0,0,0,0,0,0,0,100.053361792956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.519797342763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.002630559895,0,295.99421166875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.540223439589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.42893900806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0325941275439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.871005184555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.748486886348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.171586291497
"Gene282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8512367800017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.573441706491,0,0,0,0,0,0,0,0,0,0,0
"Gene283",0,0,0,0,0,0,0,0,641.742606208401,0,0,0,0,644.288383480446,0,0,0,740.541268345227,0,0,0,0,0,0,0,0,0,777.034951911799,749.906261717285,0,0,0,0,0,0,0,0,881.566587181155,0,0,704.329774614472,0,0,0,764.62342296419,793.77371640982,0,0,0,0,0,0,445.500445500445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187.34190284446,0,0,0,0,0,0,653.261202408901,0,0,0,0,0,0,0,0,0,0,0,0,879.467467285327,0,0,0,650.346851654216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.037421378666,0,0,0,0,660.907331350611,0,0,0,0,0,0,0,0,784.295895518147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273.27446505936,0,0,0,0,0,0,626.658802713064,0,556.438791732909,688.628326819282,0,0,0,0,0,993.771432570509,0,0,0,0,0,1047.93033758327,559.710985600163,0,0,0,0,775.054478466965,0,0,0,0,0,0,0,0,0,0,0,0,729.672808079468,0,0,1211.10133731085,0,0,1168.30786104289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.6441473140981,0,0,0,0,0,0,0,145.600868310633,0,0,0,0,0,0,0,0,0,251.684349105553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.592350028041,162.38774946818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.988289292258,0,0,0,0,0,0,0,0,0,0,0,145.077344359212,0,0,0,0
"Gene285",0,0,0,0,0,928.494719885448,0,0,0,0,1091.70305676856,0,1044.86785494776,0,0,0,0,0,0,0,1556.87200664969,1243.59792515504,1208.17732693757,0,0,0,0,0,0,562.232061283295,1382.73929480296,0,1282.1060729091,0,1234.68021782358,0,0,0,0,946.905647615827,0,886.863713512439,700.511762760016,0,0,0,0,0,0,0,0,0,1202.8512028512,829.695185792458,1627.93160040235,0,0,0,0,1035.24134063754,0,0,0,0,2172.30742494678,1387.13230794337,0,0,0,0,0,0,592.146446275399,0,0,1739.23015175261,0,0,0,1171.59125524287,1173.80560131796,0,0,0,1691.99670584712,630.136266967732,0,1213.05857556597,0,0,0,0,1123.818338071,0,0,0,0,0,1854.95452369555,0,0,0,922.026938395293,0,0,0,0,1191.64446936773,0,0,0,0,0,0,1038.56866355096,0,0,0,0,818.146246605879,0,0,0,0,1209.05154807614,0,0,1097.63305282711,0,0,1038.19329937831,0,0,596.496011998091,0,0,0,0,0,0,0,791.049836139677,0,0,1175.49241664039,0,0,0,0,0,0,0,1078.20461541137,0,0,0,1248.41718535428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025.35421327368,0,1127.676157941,0,0,0,0,0,1299.44445769057,0,0,0,0,1035.02525461621,0,0,0,0,0,0,0,0,0
"Gene286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.974802267796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene287",0,0,0,0,0,0,168.140228950945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2094463349447,0,0,0,0,33.6626664198071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5774856179476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1000891000891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6967170814974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene289",6345.37939805002,0,0,0,5066.68802819722,6734.38339001253,6963.80781571831,7173.33156486947,7480.88523808651,6976.37822810484,8349.50671195213,0,0,7396.43064235552,6524.47054905463,6451.21556913886,0,6611.0138683183,0,6221.99612592694,8879.44797012917,8247.01781944922,6256.20536622128,0,5208.12223888461,7293.80401084336,7858.80411133618,7066.61975134882,0,6489.09504064469,6354.71675909445,0,5712.49483596165,0,4990.70740678164,0,6249.24888835476,0,6029.51171917823,0,0,0,0,0,7943.58778301686,8111.98017501742,0,6577.22417857455,0,7990.43538906048,5755.75230987428,6614.7139514921,0,4267.00381264693,6630.84334798031,0,6936.19855773408,9241.26746125247,8020.79346855466,0,0,5690.55675176869,6576.63360765281,6189.17204350988,0,5099.75113214475,0,8517.88756388416,4181.05019404361,6204.17371686407,7163.05372290292,7244.62690171456,0,0,0,5466.1519055082,4257.61978779482,6669.04846969156,7279.55185258907,5600.20620006092,9287.47940691927,0,6171.5354901014,4520.26829979586,0,5723.73775829023,4861.06549300401,5762.02823393835,8343.53517280347,7778.87871752022,6901.80801964686,9088.18036286019,0,0,7837.05457365607,0,0,0,0,9489.15106337188,0,12031.7539072191,0,8298.013997824,0,8170.95187698437,7309.4813415871,9112.5753539885,7127.28986275549,0,8444.18897465375,9965.3620316002,0,8195.98710139735,8701.94652944971,10493.7022217378,5684.2049989498,0,0,0,7708.18349541887,6981.3782129392,4855.68366478372,8240.79020653125,0,0,6720.38460236314,0,10411.5629593337,6877.79033160383,7804.77080356161,8318.55312133097,0,0,0,8242.26143232187,8350.09678521274,8753.66568914956,7540.43059827364,7172.13114754098,8137.18897108272,0,7057.55312447775,6762.97872982806,6981.278132974,0,7116.49537427801,0,0,9081.26382420112,7804.12697933491,7193.46246534636,7512.65151383406,0,0,0,0,0,8600.80001092165,8126.52918559944,8059.08331046184,0,8515.01658654273,9161.57013717989,0,6336.72020102699,0,0,0,7029.99353373236,0,0,10279.8779679003,8673.02688638335,9540.55133839393,0,5560.20767040697,0,8022.57680907332,0,6826.28514690617,8081.92886703053,0,9330.78971724307,6764.37429537768,8917.28857204168,0,9303.09007232084,0,0,0,8004.39573494906,7615.05170306254,0,0,7272.00188600548,0,0,0,7417.77198497278
