"Cell1","Cell2","Cell3","Cell4","Cell5","Cell6","Cell7","Cell8","Cell9","Cell10","Cell11","Cell12","Cell13","Cell14","Cell15","Cell16","Cell17","Cell18","Cell19","Cell20","Cell21","Cell22","Cell23","Cell24","Cell25","Cell26","Cell27","Cell28","Cell29","Cell30","Cell31","Cell32","Cell33","Cell34","Cell35","Cell36","Cell37","Cell38","Cell39","Cell40","Cell41","Cell42","Cell43","Cell44","Cell45","Cell46","Cell47","Cell48","Cell49","Cell50","Cell51","Cell52","Cell53","Cell54","Cell55","Cell56","Cell57","Cell58","Cell59","Cell60","Cell61","Cell62","Cell63","Cell64","Cell65","Cell66","Cell67","Cell68","Cell69","Cell70","Cell71","Cell72","Cell73","Cell74","Cell75","Cell76","Cell77","Cell78","Cell79","Cell80","Cell81","Cell82","Cell83","Cell84","Cell85","Cell86","Cell87","Cell88","Cell89","Cell90","Cell91","Cell92","Cell93","Cell94","Cell95","Cell96","Cell97","Cell98","Cell99","Cell100","Cell101","Cell102","Cell103","Cell104","Cell105","Cell106","Cell107","Cell108","Cell109","Cell110","Cell111","Cell112","Cell113","Cell114","Cell115","Cell116","Cell117","Cell118","Cell119","Cell120","Cell121","Cell122","Cell123","Cell124","Cell125","Cell126","Cell127","Cell128","Cell129","Cell130","Cell131","Cell132","Cell133","Cell134","Cell135","Cell136","Cell137","Cell138","Cell139","Cell140","Cell141","Cell142","Cell143","Cell144","Cell145","Cell146","Cell147","Cell148","Cell149","Cell150","Cell151","Cell152","Cell153","Cell154","Cell155","Cell156","Cell157","Cell158","Cell159","Cell160","Cell161","Cell162","Cell163","Cell164","Cell165","Cell166","Cell167","Cell168","Cell169","Cell170","Cell171","Cell172","Cell173","Cell174","Cell175","Cell176","Cell177","Cell178","Cell179","Cell180","Cell181","Cell182","Cell183","Cell184","Cell185","Cell186","Cell187","Cell188","Cell189","Cell190","Cell191","Cell192","Cell193","Cell194","Cell195","Cell196","Cell197","Cell198","Cell199","Cell200"
"Gene85",0,972.307249090713,0,0,244.987954758891,587.81859013972,0,366.282477046298,0,0,0,197.366060214591,0,0,0,0,0,0,0,0,0,539.233056527031,0,580.654828800479,405.544370899295,0,0,0,0,0,414.475188657672,0,373.906324002293,0,584.853953612727,0,210.312747426762,0,197.950116570624,0,0,812.047836999852,183.647234068602,305.618282764827,258.926137912238,325.98065848093,0,397.719740156436,0,0,0,180.880889933978,418.21006093918,0,0,0,0,290.70974708252,0,0,0,0,0,0,0,503.86046029135,0,0,0,318.585480466728,0,0,0,260.194030405531,0,0,360.726700334492,0,0,0,0,0,0,0,0,203.473853609811,0,0,0,0,0,0,253.826054497947,0,0,0,0,0,0,172.400582330856,0,0,0,0,0,0,656.628552020831,0,0,0,0,0,0,0,0,0,172.643804441654,0,293.973542381186,0,0,0,0,0,0,0,0,0,107.053486598242,0,0,0,0,0,232.499564063317,0,0,675.299912608247,513.498794055862,0,540.092895978108,0,0,0,0,0,0,0,0,0,0,361.627573478982,0,0,0,380.054727880815,96.3623223319682,0,0,0,320.296095946475,0,0,0,0,0,0,0,0,0,0,0,144.485181238599,272.879660069909,0,62.445360309729,0,0,0,221.363599774612,461.073447292474,0,0,0,0,531.813057074177,0,0,390.580705313158,272.437144858722,228.99670817232,0,0,138.068574058449,292.115423694371,253.180581049433,0,0,0,0
"Gene86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.9985960365031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.7317073170732,0,0,0,44.3819809157482,0,0,0,0,0,0,0,17.7749337883716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene87",0,0,0,0,0,648.107676307896,0,0,0,712.931361395525,0,0,762.154593310764,0,614.120943443299,0,884.278547742539,0,1011.52474919161,867.538741558508,0,0,597.434020880319,0,0,0,1085.8605444815,0,0,537.627358676125,557.397667505145,0,0,0,0,0,531.967537608868,1347.01477754447,0,0,0,418.327673605985,1040.66765972208,0,408.830744071954,0,0,549.232022120793,795.937356366938,0,0,954.64914131822,0,0,601.46758089739,0,181.689047453876,0,0,766.103495474882,0,557.80795080406,0,0,0,0,950.708409808142,717.405524022535,0,0,1051.42570186589,878.413000512408,0,0,0,1072.72275349616,797.971185588422,0,0,752.634219769192,463.334774819299,0,0,776.262218208894,773.97987652321,0,0,0,616.949886351337,0,0,0,0,0,816.147782466757,0,0,0,0,0,0,0,0,0,758.643112604314,0,0,1122.75905834686,0,726.080823168202,970.638194612958,871.476955376419,947.437798648871,0,0,1171.7347343753,0,0,906.418422341989,594.512195121951,656.220490084669,891.111166117973,1068.26839739584,0,656.269302038295,748.697578171306,1028.37967055767,555.545910661273,0,764.7508676981,765.85967748798,764.32215289998,708.739060766671,676.041103299081,0,0,0,993.088106776833,871.391892943282,790.017057186462,648.11147517373,487.610835226033,0,680.931304507241,0,0,996.654089841247,0,0,0,945.698019708347,985.123389822054,0,0,834.875220000903,744.907266646397,0,845.73748308525,590.199318741358,0,0,0,0,0,0,0,402.24525990529,630.119722747322,0,893.408484752933,0,0,614.062020264047,0,791.612766203927,827.401024103909,0,0,0,724.462690171456,717.22536245496,1022.51260810038,0,582.585184410618,0,0,0,0,466.17697085764,992.449599128201,0,1147.43613859524,0,813.070491677533,647.734200365779,0,0,629.156929714183,0,0
"Gene88",0,0,0,283.522845972483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.073944919795,0,0,0,0,0,0,0,56.6936276362537,143.328077970474,0,0,0,99.7083530672782,0,100.260677762182,0,0,0,0,0,0,0,0,0,0,0,65.0745103143099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.042834695575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.483361388062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.507324504863,0,0,0,0,0,0,0,0,137.309825891141,0,0,0,0,0,0,0,0,0,0,0,0,135.181507169819,0,0,173.961915722143,0,0,302.173874402318,0,360.555255092843,0,0,0,0,0,0,0,0,62.4629126456167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.4925878022087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.374541003672,0,0,0,0,0,123.102896435292,240.75568962343
"Gene89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene90",0,1638.51777161583,1781.56151827121,0,0,1537.3716972885,0,1440.71107638211,0,0,0,0,0,2195.61857566911,1305.00700481701,0,0,1923.39038304808,0,1803.1197373569,1437.47005270724,0,0,1779.42608825953,1709.07984878988,0,1318.54494687039,2040.97059490513,0,0,1186.25657443403,0,1994.16706134556,0,1069.44722946327,984.566258648217,1484.56057007126,2258.23065647161,0,0,0,1574.88065357547,1591.60936192789,1596.00658777187,1062.95993458708,1645.42618090374,1258.10719940999,1553.00089013466,0,0,0,1467.14499613116,0,0,1871.23247390299,1265.8027562855,1156.20302925194,0,0,1593.49527058775,1132.35321871402,1755.05428423716,0,0,1792.03073391272,2089.53896767883,0,0,0,0,0,0,1173.24990222917,1449.65245511653,1194.743130227,0,0,964.070729872084,1647.6403436507,1128.95132965379,0,0,2058.06230315881,1504.9981781601,1259.96724085174,0,1206.06100475846,1125.3525861187,0,0,1548.09032001238,0,0,2943.57659128002,1393.42304323593,1318.21776957553,0,707.347790832083,1322.94889576443,0,599.918582478092,0,1353.45197255575,1101.60553146607,1372.78277518876,1061.92921304799,0,0,1004.10984494676,0,1282.62904288141,0,865.051903114187,0,1247.43701876891,963.846313760324,0,0,0,0,0,0,0,0,0,1175.03925462997,1262.92240243924,1024.28777278172,0,1088.29931172422,0,1030.94615972555,0,1397.15161348477,0,779.804867433173,0,1390.32334948757,1260.40613086439,0,738.126957836748,1334.51386482914,905.712233361442,0,1134.21550094518,1684.430633404,1032.24887876415,1520.79916505144,0,924.874086435515,1229.40742562085,1084.88272043695,0,0,801.028927298163,0,1373.16309323055,902.1199819576,961.181747664497,1307.55819915906,1328.63565725945,1252.55550116617,0,0,0,0,0,1276.82154346168,1221.50509235569,1379.52780733909,1526.50780808744,0,0,0,1023.30430753191,0,1358.50687744107,0,0,643.966835707961,0,0,1003.6075623186,866.40873579015,1062.10982215561,0,0,906.4453031821,0,0,887.36224416774,1260.2987096046,917.992656058752,0,1231.96504775452,0,0,693.356616419712,1213.44283629073,1274.58894506522
"Gene91",818.749360352062,468.14793474738,0,0,0,617.963133223808,0,0,441.179291427695,864.618885096701,0,0,691.256491607437,502.907048058288,0,777.855774156216,0,0,0,153.095072039737,684.509548908207,0,821.471778710439,0,0,0,527.417978748158,0,0,721.207432370412,0,0,0,0,0,0,482.482185273159,0,0,0,0,0,0,509.363804608045,0,1366.01418792009,607.362096266892,0,0,0,777.950655701267,502.446916483274,911.100489903214,1171.30720706736,614.833527139554,0,545.067142361627,0,493.922604475368,694.600502563893,0,1006.77532584147,0,0,527.067862915505,1644.95620859823,1003.52554368637,0,0,0,0,0,0,1059.36140950823,616.039426523297,706.427179131618,0,0,0,0,0,793.713786808477,0,934.683079067852,503.986896340695,628.919183884871,0,0,530.360428617816,0,0,0,462.859275849198,0,587.228282506569,0,361.610151383159,431.309628556148,0,842.847291395295,0,550.245252169538,817.431389365352,0,867.020700119215,1361.7680496733,0,842.069293760144,0,1576.63264459381,0,554.576244330448,0,904.526323561988,0,718.159998488084,612.100761202229,539.792062709756,649.191572758452,0,0,878.734622144112,0,0,656.269302038295,883.879085341125,0,0,0,0,0,1155.37069624416,816.590656970295,0,0,0,767.762284196547,476.68229125288,513.498794055862,0,0,680.088796499468,0,0,972.184715095868,1263.322975053,622.908806150779,0,0,1105.82771204246,0,0,692.303888440174,920.864436999158,609.233268649307,775.311644876862,0,451.0599909788,0,0,0,0,0,0,848.240657992396,0,0,779.358604450635,0,0,656.398357477598,597.949385343205,0,0,0,608.842263019858,586.627969804097,634.373271739484,857.119534162336,382.355308701602,1229.52919277993,0,596.7396316489,0,542.856131323979,0,0,1097.2758933257,0,0,1087.73436381852,0,535.495716034272,0,901.747612273928,617.127666307994,0,834.595927171875,0,0
"Gene92",0,0,0,0,462.755025655683,0,0,0,0,424.725066363292,0,717.694764416693,0,0,518.164546030284,0,697.219624181617,0,0,0,319.437789490497,446.79310397954,0,0,0,0,0,0,597.200324876977,354.047284981839,585.98216327464,0,361.442779868884,0,434.462936969454,0,0,693.316429618478,0,0,0,738.225306363502,0,0,381.575361133824,512.255320470033,0,0,437.205026736769,0,422.316070237831,0,612.3790178038,352.803375622698,0,0,0,0,730.146458789675,275.797258370958,245.343197388039,435.362303066583,0,574.018488178807,445.079528684204,0,607.397039599646,0,0,225.664715330599,0,0,0,0,821.385902031063,0,415.382260991233,446.764484574868,0,627.195183140994,695.002162228949,0,265.05347843712,0,629.983620425869,221.971476665249,0,365.374216272306,411.299924234224,0,0,362.235949058187,0,320.587549545349,0,0,0,0,0,0,0,0,0,0,505.762075069542,487.238109516135,769.840371334767,0,653.838968802541,0,779.977120671127,514.963655449702,0,0,0,0,0,434.180572179586,489.955903968643,625,640.215112277725,0,0,0,540.457072266831,509.530296255472,847.962184494921,989.566153365393,0,0,0,0,0,0,678.123728518009,417.104929092162,0,734.885199014857,731.346767291683,0,594.102185575919,0,0,0,0,0,0,492.023259281348,685.609811838196,0,0,0,478.019351542025,587.785810850526,496.41229297351,0,0,0,0,0,759.220375576829,0,0,0,0,917.618270799347,0,331.641959340696,957.395883197702,367.87408195709,442.687264345357,246.214452788379,469.576839025447,506.776511558403,0,874.235044336206,849.066798400667,0,503.387662920737,0,0,0,542.490574226273,0,472.048809846938,0,341.072429166565,0,781.161410626315,0,0,0,0,736.365728311728,685.836212152002,601.303879992405,596.881295232411,539.277368326443,0,0
"Gene93",818.749360352062,0,598.387074839183,641.656967200883,789.405632000871,617.963133223808,0,0,0,773.606370875995,0,0,868.501745865754,1042.61217280377,0,0,0,0,0,0,0,0,552.626469314295,0,0,0,760.102381137051,0,501.64827289666,0,686.027898467871,1337.32301365741,722.885559737767,0,885.635986899272,0,804.136975455265,0,0,0,0,0,0,526.342598094979,844.916871082039,698.529982459136,1149.64968221947,1231.0372909604,0,0,977.99511002445,0,0,0,0,537.966171421338,0,0,0,500.520950376923,1245.58854058543,489.782590949906,883.514177641569,681.646954712333,632.481435498606,696.512989226278,409.332787556283,0,0,1154.87236669189,486.480548624516,1079.7159797965,0,0,746.714456391876,0,776.108961325725,0,0,0,1096.55896707234,0,701.612148804141,649.525529521727,0,739.904922217495,0,847.66818175175,487.065699751055,1161.31172924847,862.5074640069,1353.61854648059,0,0,0,966.693031022058,410.920626571771,379.55247312941,0,0,385.661945878774,0,0,609.398804640806,0,462.251539797359,0,0,0,0,0,0,796.396990168617,0,0,0,0,539.792062709756,0,0,0,680.709918562341,524.056194948904,369.849840964568,1158.12229771464,665.508958374494,0,0,0,0,382.92983874399,604.347748804636,770.368544311599,0,0,0,601.75962815405,0,0,0,0,0,343.546019550892,0,0,0,836.47753968819,0,0,0,0,523.736485728181,0,783.714414467368,0,0,0,0,421.570941958113,0,296.570459209699,316.738172708687,0,0,0,0,676.503391658896,0,0,538.672762865739,0,756.230104992877,0,0,946.073793755913,0,0,0,312.916655329107,0,631.841390734131,0,0,0,519.253690831632,0,0,795.127458931667,680.366389900339,525.414493656106,0,0,0,0,698.536882747409,506.361162098867,0,0,0,325.728285961111
"Gene94",0,0,0,0,0,0,0,0,0,0,0,0,0,73.5961533743836,0,0,0,0,0,0,0,261.913198884558,0,0,0,0,0,0,0,0,0,0,0,325.596539373924,0,0,86.5993665874901,178.28136761618,0,0,0,0,0,0,0,0,0,0,0,0,0,120.587259955986,0,0,0,0,0,0,0,0,0,0,0,0,140.551430110801,148.194253026868,0,0,0,0,0,0,0,0,0,0,98.3800091821342,117.569601203913,0,0,0,0,0,142.578774773062,0,0,0,0,0,0,132.693456001062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.118261006043,35.2038301767232,0,0,0,235.154335503354,120.936044988209,0,0,0,0,0,0,0,0,177.749337883716,138.666337976088,0,0,0,0,0,0,0,0,256.637281697912,0,0,0,0,0,0,0,191.006604807335,0,386.567406132705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.280719649672,0,181.919773379939,0,0,0,0,0,0,0,121.31505519835,0,0,0,0,255.804321874924,0,0,214.05775667471,0,188.104285015613,0,0,76.2040235724446,0,0,0,0,0
"Gene95",0,6085.92315171594,5154.28866736478,0,0,0,4442.54727123253,5665.16897831608,0,5263.55707243079,5553.56840301964,6136.29023576273,4785.62186497457,5090.40060839487,6122.01815495039,6981.72987535336,6189.94983419777,6422.16788916055,0,0,0,6347.54340826105,7199.07995160784,7379.9355660448,7748.79422968295,4618.3998602837,4870.86015667416,5196.91586665659,6019.77927475993,8051.29751773515,0,0,6393.79814043921,7651.51867528722,4762.38219370363,4736.5620010644,0,5308.82294679292,6840.2762503849,7105.48918560162,4630.12354108435,5684.33485899897,4652.3965964046,4193.7619912729,4960.47969473971,6022.88073764766,8329.53732023166,5605.9544326812,5851.82112709214,5756.20424652957,7001.5559013114,5064.6649181514,5436.73079220934,6068.2180607104,4290.46874373471,6914.44755620955,6293.04791635697,0,6206.24489971224,5270.79204886719,5416.42289618208,4720.95997387826,4762.69361384908,5070.49664557946,4427.37004849024,6802.11621393322,6522.91603396142,7406.15702740911,0,6119.49610396506,5335.5931139463,0,6007.03949941337,6151.7302903022,4666.96535244922,5324.3678130846,5662.31608403839,0,0,5791.10219100184,5590.90628281955,5615.52504166997,4739.77984969909,3738.73231627141,0,6751.63241523464,6425.01589807688,6079.82695877117,4643.35967096006,0,5484.66284804388,6691.83253260123,6061.96341918626,5814.29237584519,5623.4572816307,4811.4948589507,4898.17386873552,8557.18303055398,7446.92201002881,4520.72638112022,5699.22653354188,6178.46811721796,4502.57289879931,0,5129.87247570536,7071.19923041365,4528.47277255745,0,6468.33551279656,3049.53945730645,3657.2260547024,5743.82538770821,5382.54517493272,4356.49412980876,6007.77138924336,5423.9978833179,4912.50098093071,6031.58957027858,4838.31455169035,3810.9756097561,4513.51654155796,5804.59912374069,5139.78191199887,0,4902.71772699197,4544.17835640084,3229.47300052321,6909.60226384959,4977.98712681824,4941.46714512618,6616.17665829894,6736.69990579285,6933.31689880439,4304.12835767081,4727.49113595412,0,0,5382.53753873044,6691.04489224306,8205.40443486848,7705.32531595434,4709.29411915669,4497.3297104844,6206.95073723909,4401.83634890629,4472.45375076235,3897.62938705773,0,6200.95985373657,4694.74128658028,5579.61831627925,5673.81192872196,6296.66869962253,0,4524.12112459949,5685.61872909699,0,6220.86904224929,4316.88644565107,6358.32222336171,4579.04789019775,3397.7367617841,0,5503.39313935112,4165.46751692695,3507.34094616639,4132.15585175434,0,0,3324.00509768371,5098.53607901204,4326.33967042437,6050.31696436634,4236.13186584716,4846.21473944355,4886.34944423629,5773.65422912454,0,6299.14832249463,6560.41213877485,3773.97155006062,4852.602207934,4556.92082350069,4989.31927161914,6927.31628450382,7615.56297730222,4507.02852827247,5486.3794666285,4019.2014514483,4864.94901533432,3263.20309145556,4759.038410895,0,0,3683.19447266816,0,0,0,5117.5632660957,6571.21411678067
"Gene96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.3364050747238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1443226859408,0,0,0,69.0095405689837,0,0,0,0,0,0,0,0,0,48.8156112324721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene97",0,0,0,0,149.714861241544,0,0,0,0,0,0,161.481321993756,0,0,0,0,0,0,82.9118646878368,0,0,0,0,0,0,0,186.147521911115,0,0,0,0,0,0,0,0,0,0,0,0,97.6028734285937,0,0,0,0,0,263.889104484562,0,132.573246718812,145.735008912256,0,0,0,0,70.5606751245396,0,0,0,0,0,0,0,0,82.8294541538971,0,0,0,0,253.201949655012,0,0,0,0,0,0,0,170.065802383538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.514310853476,128.027312493332,0,0,0,0,0,0,124.932848593881,0,390.524889859777,0,0,207.993898845634,0,0,129.218046223141,0,0,0,0,0,304.878048780488,0,0,0,0,0,0,0,0,0,0,106.369399651108,88.8746689418582,107.851596203624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.86824286409,0,0,191.795658648856,319.245971419884,0,206.735829198617,0,0,0,0,0,0,0,0,0,0,0,0,106.855546566121,0,0,207.908312434216,0,359.060821780942,0,0,0,0,0,0,0,0,153.415863200255,0,121.811581845202,0,0,0,200.37211965078,0,152.998776009792,122.727621385288,0,0,0,0,0,0
"Gene98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene99",0,1926.60880838345,0,0,2436.26910565786,1507.22715420441,0,659.308458683337,0,0,0,0,1683.82991545401,2134.28844785713,0,1764.40456089093,663.208910806904,1613.69193154034,1608.49017494403,816.507050878596,0,631.673009074522,0,805.424439949052,0,2658.49067587759,1970.0612735593,0,2245.47322153743,1966.92936101021,0,0,0,0,0,984.566258648217,1917.55740300871,0,0,1991.09861794331,0,2337.71347015109,0,1714.85814218042,749.523030798583,0,1193.03268909568,833.317550803962,964.09313588108,0,0,0,2419.64392400526,0,0,1281.62529073907,0,1204.36895219901,0,0,0,993.170253870643,0,1171.95441336506,2506.50050364262,1200.37344951763,0,0,1266.18705035971,862.835676264054,2102.85140373178,2250.93331381304,0,929.264394305468,0,0,929.144531164601,0,0,0,0,0,1029.03115157941,807.946390380685,1889.95086127761,1017.36926804906,0,1476.11183374012,1450.37341703648,0,1017.31649600814,934.187447571113,0,1107.48426206575,0,571.227700149398,690.346652640576,897.124027396788,0,1589.91648149567,0,1509.24412023645,790.630360205832,0,1914.67071276327,0,0,1159.37076677121,0,0,762.644295767324,0,1290.71236337672,1329.09990400945,0,2078.88420614972,1836.30228360669,2229.57591119247,551.200391964723,2225.60975609756,1520.5108916596,0,0,858.051631037799,1447.6528721433,1185.43783210457,974.254424738846,1076.37020190622,936.718007734614,1117.71280663568,0,0,0,1261.94339282495,871.87336523744,1541.47473794929,1556.27490039841,0,2318.5248580098,2495.73570338451,0,1411.50504933852,1998.81320465973,0,1566.29759654334,0,0,0,0,1216.41048324671,1721.17039586919,1147.23230207125,1038.45583266026,0,1545.64736675843,0,1156.34786798362,751.766651631334,1180.39863748272,0,0,0,0,1208.51538533048,0,1508.9722675367,1389.57453421827,0,1403.0801736518,2588.25693376953,0,0,0,0,0,0,1296.75656483011,0,748.27895839569,2173.38807051437,1058.76124933827,1542.43427323617,0,0,885.091518463009,0,1339.92740029722,0,0,0,1602.97695720624,0,0,1656.82288870139,0,1234.25533261599,0,0,0,0
"Gene100",1081.91879760808,720.227591919046,571.187662346493,0,843.847399725069,0,0,0,0,0,0,0,0,662.365380369453,0,0,0,668.296658516707,779.371528065666,0,365.071759417711,693.299644106183,477.947216704255,0,0,562.74620146314,0,0,0,0,0,0,0,1046.56030513047,0,0,0,0,0,605.137815257281,1024.17479249792,0,0,0,817.661488143908,0,0,890.134656540596,0,637.890708058686,0,0,0,381.027645672514,1002.44596816232,854.416860492714,0,0,536.872396168879,817.177061839874,0,666.648526570705,0,693.605673216058,0,0,686.622740416991,0,546.762589928058,557.524590816774,0,677.110021228314,547.516621040282,0,0,0,0,0,0,0,278.00086489158,535.756806095722,1013.43977049487,0,0,0,745.564984759774,906.128056355319,692.715661868168,0,0,0,492.721164613662,0,0,0,0,0,0,0,0,0,804.030874785592,0,0,0,0,0,0,767.57115592067,0,871.476955376419,782.666007579502,793.767998227867,702.57947034111,812.654735131253,0,903.564974535896,0,0,752.252756926327,0,806.240299921392,0,0,1029.45916998555,523.210709581973,972.205343657228,628.93923376467,0,659.490277836872,444.373344709291,1170.96018735363,0,1026.87307461298,0,1120.51792828685,0,1182.60328328017,0,0,1129.20403947081,812.017864393017,0,0,0,0,998.956314298494,1355.98385007999,1256.62240004825,0,897.833975534024,708.787314355416,0,0,744.907266646397,0,0,0,794.790277920213,0,0,0,390.443432183694,0,0,1097.03252701443,0,858.354929763457,538.672762865739,0,1494.87346335801,0,1078.5243707525,0,733.732983639316,1636.38328419038,0,0,0,1297.83637015659,0,1030.73209102992,791.718327532378,0,1382.71394839286,0,874.640204824833,0,0,0,0,0,0,0,1107.66504209127,0,590.637117690866,527.583841865536,382.376683519565
"Gene101",0,0,0,0,0,0,0,0,0,0,0,0,0,73.5961533743836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.548790038894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8590652121984,0,0,0,0,0,0,0,13.4005145797599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0061930652072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6101967145333,37.798132772241,0,0,0,0,0,0,0,0,0,0,0
