"Cell1","Cell2","Cell3","Cell4","Cell5","Cell6","Cell7","Cell8","Cell9","Cell10","Cell11","Cell12","Cell13","Cell14","Cell15","Cell16","Cell17","Cell18","Cell19","Cell20","Cell21","Cell22","Cell23","Cell24","Cell25","Cell26","Cell27","Cell28","Cell29","Cell30","Cell31","Cell32","Cell33","Cell34","Cell35","Cell36","Cell37","Cell38","Cell39","Cell40","Cell41","Cell42","Cell43","Cell44","Cell45","Cell46","Cell47","Cell48","Cell49","Cell50","Cell51","Cell52","Cell53","Cell54","Cell55","Cell56","Cell57","Cell58","Cell59","Cell60","Cell61","Cell62","Cell63","Cell64","Cell65","Cell66","Cell67","Cell68","Cell69","Cell70","Cell71","Cell72","Cell73","Cell74","Cell75","Cell76","Cell77","Cell78","Cell79","Cell80","Cell81","Cell82","Cell83","Cell84","Cell85","Cell86","Cell87","Cell88","Cell89","Cell90","Cell91","Cell92","Cell93","Cell94","Cell95","Cell96","Cell97","Cell98","Cell99","Cell100","Cell101","Cell102","Cell103","Cell104","Cell105","Cell106","Cell107","Cell108","Cell109","Cell110","Cell111","Cell112","Cell113","Cell114","Cell115","Cell116","Cell117","Cell118","Cell119","Cell120","Cell121","Cell122","Cell123","Cell124","Cell125","Cell126","Cell127","Cell128","Cell129","Cell130","Cell131","Cell132","Cell133","Cell134","Cell135","Cell136","Cell137","Cell138","Cell139","Cell140","Cell141","Cell142","Cell143","Cell144","Cell145","Cell146","Cell147","Cell148","Cell149","Cell150","Cell151","Cell152","Cell153","Cell154","Cell155","Cell156","Cell157","Cell158","Cell159","Cell160","Cell161","Cell162","Cell163","Cell164","Cell165","Cell166","Cell167","Cell168","Cell169","Cell170","Cell171","Cell172","Cell173","Cell174","Cell175","Cell176","Cell177","Cell178","Cell179","Cell180","Cell181","Cell182","Cell183","Cell184","Cell185","Cell186","Cell187","Cell188","Cell189","Cell190","Cell191","Cell192","Cell193","Cell194","Cell195","Cell196","Cell197","Cell198","Cell199","Cell200"
"Gene174",13750.4040579854,20319.4567385819,0,14812.2518247574,16399.870437614,15037.1850824598,17900.3648712113,0,0,16825.3927007679,15926.9790250134,19223.6689886036,19630.1788221893,17634.5493211189,17043.7980758449,19439.2469969863,19150.8742307436,21044.5213240071,16786.7726293103,15841.0951171324,0,18001.5726802966,20774.6553440207,17605.6338028169,15207.6428153636,17545.4955164965,15757.5757575758,14602.4089999602,0,18121.7619510871,0,16947.0121735616,15650.6535320583,19690.6927228613,15209.6741608704,0,0,16082.1790931672,16990.3973654684,18030.5353264341,17939.8602496663,15162.4548736462,20196.2404899655,18764.8197105557,17336.9945619986,0,19104.3377887816,19115.3705668516,20271.6175199947,19964.6382790629,17721.5189873418,15985.5049169309,0,14729.8572776936,18322.491242927,16515.6952467349,20904.7911326136,18223.7660721692,17456.8139946371,21246.1595981599,18943.5958699548,16400.5270092227,18612.8558946206,18438.8294285679,0,17356.4496950635,13901.511326534,13348.6411460297,17999.0727248642,15927.274071063,0,20251.6207715515,17457.0535064045,17894.1908713693,16150.2691711529,19300.9410409065,17830.7532039635,13465.2201659221,16728.9354820722,23991.9279494749,19177.8138162979,13580.1054320422,16627.4845052362,14049.8282025957,16314.173073991,23284.6392208942,16501.3126044117,18736.2100770427,17897.3788539973,0,0,13685.8094112954,18543.1914000475,14823.4835186269,21623.2993637163,14570.1859666783,19210.2454642476,19600.0529731161,16368.7990646401,15382.1595971616,19855.2051260714,24832.465293208,18696.0354888817,18809.0132791634,20466.7807197903,17975.4166538308,19150.4743357087,22115.3712915876,19563.2967310362,22332.1080576463,18431.5286624204,19802.9827429084,21862.7217525896,17270.3680690084,20359.3836698109,21696.1037492224,24595.4803031337,17939.8922390202,17465.4377880184,24285.8007505145,19324.8958514834,19312.2054504474,17630.1086621794,20251.0188624806,0,19667.8836415028,22073.2386184863,17682.8714220809,0,20093.6335987424,23279.0761116668,0,0,22088.4282731882,20552.8528868273,18918.7671924999,21864.3130154898,16073.9440016981,20018.7225462663,20352.4217393034,21461.5167393555,0,24354.8659133075,22523.5747568757,27274.9592661206,19942.64116541,0,19177.645558861,18448.7951807229,20644.121384954,20507.1166646391,17574.0990830905,23609.9423910933,20024.4378385279,20368.2899428516,20844.1778884237,15893.2825154836,18148.9660710701,26663.6051834737,24937.4949592709,15964.6814867667,22292.466569575,18568.2906530963,18942.9112654608,22553.409447648,0,18740.0664643838,20734.5318186831,22677.158043776,17934.3000887837,25485.8522000684,17308.334725238,20764.6480421077,20048.3578480758,22863.0873258972,22299.4687479504,25649.4574153239,17429.0115188856,20177.3835920177,23764.617125613,18002.9273052529,18624.9296793378,18541.0271729054,20112.8516316808,20627.9497785958,23693.13253962,17011.1207027878,19908.2931978624,0,20358.5649922417,23981.2863826292,21645.3949637806,22427.0165179187,18905.210460444,17975.7849650939,21812.2436283754,17078.5230416945,20398.4885877219,19979.632413559,0
"Gene175",0,0,0,0,0,0,0,0,0,0,0,184.606296305413,0,196.302960902994,0,0,0,0,0,0,224.15611814346,0,0,0,0,0,0,0,0,271.487070428271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.209011325981,196.157759878382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.583076396026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.979643364368,0,0,0,0,0,0,0,0,0,126.017138330813,0,0,0,0,0,290.159141128942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.080772885651,0,0,401.832355541268,0,0,0,0,0,0,269.402862698245,0,0,0,0,0,134.902701426596,0,0,0,0,0
"Gene176",571.897456299575,0,0,0,0,0,0,0,0,324.814530902854,0,0,343.699979378001,507.115982332733,0,0,0,0,0,335.167936776743,0,337.002920691979,0,0,0,0,0,543.283819417759,0,0,383.273925874823,0,0,0,0,0,0,0,0,638.814360546825,0,436.571236671984,0,0,0,0,468.407581511284,0,0,0,0,0,513.808606294155,0,0,0,0,0,0,0,0,274.044795783926,0,833.670479483124,0,0,0,0,0,0,0,0,0,660.128253489249,0,0,0,0,0,0,565.974074033762,0,0,0,0,637.450199203187,0,0,0,737.97625824952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.550044816253,0,0,0,0,0,0,358.582064066662,0,0,0,471.087033329408,0,0,0,0,0,516.325393698113,0,0,527.963193423087,0,0,0,0,0,0,0,0,0,624.958150123876,0,494.300564700948,0,0,0,0,0,226.551880380607,0,0,0,0,0,0,0,0,0,0,0,0,0,910.273081924577,0,464.22022607525,0,522.324886079141,0,0,0,0,0,0,0,0,0,0,0,391.421684761336,0,364.451409515826,315.382795868485,0,0,0,0,446.412628120424,0,0,0,0,0,327.122548284651,362.515860068878,0,0
"Gene177",15142.8500385409,15299.0448005707,0,11879.4589161847,14763.2929303261,12712.2676782097,12318.9191141939,0,14552.9751062538,13109.5144672392,0,0,10605.599363664,15278.913790283,12513.7359556861,15468.5558396298,11152.8293083913,0,11584.0517241379,17922.6644086932,17128.164556962,13129.072118625,11668.5373033184,0,13285.7978441913,14219.7771457877,11831.750339213,11422.2110326368,14404.0020700362,11719.191873487,0,17477.3955649846,15096.2707093968,15498.3742386981,16349.6782013911,14870.6929866597,13104.698173707,0,13099.8003701167,11993.7396192666,13876.8940880898,14541.1804214592,15396.1896284994,14553.977814723,14985.9114485185,15449.4382022472,17046.6901985714,15149.6703946567,13669.4950927177,13628.9966111684,14474.4083654375,15722.4892967255,13450.7753004863,19835.2544118068,14030.5631471573,11512.960418362,22150.4134021735,13713.1895479054,13352.5473814779,10907.5540094608,14620.1325482834,0,18002.868588951,17752.2772689936,15232.0291173794,16857.8113612827,14002.4908276953,0,13925.6855212611,14190.4251584413,14754.0983606557,11778.6764233905,0,16125.9901923802,13750.2291704862,16996.3510658729,14766.0924970322,13890.6615613699,15028.1603747282,0,15183.3429476365,15929.4063717625,13207.9504167557,0,0,10836.6533864542,19024.2405645904,15209.6068289507,14817.0331707595,12545.5963902418,14965.9863945578,0,14035.1517585005,13908.2684430841,0,15641.3333849549,14969.7616506581,12415.5740961462,14939.7769240762,0,14629.2751934759,18930.9774783582,11657.0341034719,18733.7772260467,13811.9379090609,15172.0526169865,16317.7385325838,17154.6551748029,13541.0468617587,16614.1548515083,16242.0382165605,15998.6113321086,0,13706.6413246098,0,18453.9405477748,16829.3848569673,18803.4395942544,14132.1044546851,13572.8120082314,21653.3874008015,13438.2897343078,17113.1934362765,13362.4265156706,18051.0314875136,14872.8906236856,12876.0558607837,12721.4902317129,16076.2190310873,0,0,13954.3731402095,13495.4795782193,15228.8994929913,0,13136.4733621512,14810.903238785,17366.8062443317,14203.9317347159,15207.9659511277,15311.7253929905,0,16090.4031033901,0,0,15023.4563446088,13840.4158116265,17920.3853237002,14892.9049531459,13189.2997737206,15762.6735718879,18906.8164048618,14337.4975726584,15611.037149162,16192.0578322669,13194.523028177,14254.4068604097,15579.2009636619,13403.5561040713,12613.9204774579,15117.3939218266,15589.8318548921,13029.1826404901,0,13978.1570642566,13349.2252681764,13726.3401242595,14760.4867468108,20472.1119699185,18210.5159317352,16264.1162803264,0,15732.546705998,16220.0282087447,14055.3661214818,17593.624975405,11684.7528225364,17261.58585588,16566.3604687995,0,15856.2367864693,15269.6295105682,13720.36010795,15994.1789425994,15015.398072052,13226.3660017346,14230.9450058396,14217.8531371643,13048.4690889498,14301.4712755417,17124.3884146995,0,13425.5928233547,0,13287.9160905197,0,13057.641719029,15588.1819829618,14726.0882918707,16200.0896569847
"Gene178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.901869665567,0,0,0,0,0,402.653273147265,0,0,0,0,0,0,423.603948725505,0,277.627599105747,0,0,0,0,270.787449904322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.62506965138,0,0,0,304.755270633564,0,0,0,0,0,0,0,299.478052537007,0,0,0,0,0,0,0,0,0,129.911103687619,0,0,0,0,0,0,292.658882967253,0,0,0,0,0,0,0,347.234913556782,0,0,0,0,0,0,459.362278436901,0,208.965729620342,0,0,0,0,0,0,0,563.790124579431,353.275269372393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.168036704263,0,453.103760761214,237.083508106432,0,0,0,0,0,0,0,380.64345293261,0,204.286297960851,0,0,0,0,0,0,0,0,0,0,0,442.710041319604,0,0,0,325.777579644045,0,0,0,0,0,0,0,0,0,224.336804322222,0,0,0,0,0,0,0,0,355.624525160435,278.245814719204
"Gene179",0,0,0,0,0,0,36.1258625049673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.9207569485512,0,0,0,0,0,219.179683504537,0,0,57.738942992417,0,0,0,0,97.534014987727,0,0,0,0,0,0,201.959002322529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.348195329087,0,0,0,0,0,0,0,0,0,0,0,0,108.197785551989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.507024668858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.338394353324,0,93.7053435472158,0,0,0,0,0,0,0,0,0,0,0
"Gene180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.4233133461553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0521074006573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0835767243316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.3843834629597,0,0,0,0,0,0,0,0,0,0,0,0,82.7924228374619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.3713426515489,0,0,0,0,0,0,0,116.091770544616,0,0,0,0,0,0,0,0,0,0,66.348195329087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.908890619361,0,0,0,0,0,0,0,0,0,67.8963449134322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene183",0,0,0,0,170.476823675821,0,0,0,0,0,0,0,0,0,0,114.264493736877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.170664526368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5196919306844,0,0,0,0,0,0,0,0,138.248847926267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.4883522120111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene186",10169.8286794142,0,0,0,0,7572.97657407785,8110.25613236516,9807.82634670915,9752.58044930176,8315.25199111307,7458.68875427535,8516.5038028897,7070.39957577602,8980.86046131196,10271.1309457065,10269.5213746019,0,11149.2151738099,11870.2855603448,8749.6471916455,8003.69198312236,0,6480.1677219881,7272.39252508515,7617.74782051639,9386.60699022487,7290.81863410222,7937.24409344482,0,9253.1843170969,8661.99072477099,10203.5661968985,11620.7168596345,8747.75116774226,10375.4798118272,10125.0560356155,8813.91638397075,8356.83913610912,7154.61844463549,10348.7926408586,8675.51228703777,8580.30392074553,7194.77822281561,9593.63331607206,7017.35494176134,10700.0295683028,7527.9789885742,7600.92533004018,9881.02886766954,11289.9661116841,7361.03467253715,9351.66649619358,9248.5549132948,7322.02614192146,12336.8874860464,8497.97889512934,8755.46088023974,6182.60058067192,9977.92816621368,0,8561.59513041499,6039.5256916996,7995.7795472905,6926.82089570537,0,0,7741.76175569693,9184.68761780733,0,8277.74800909074,8803.05412081743,9516.01514859747,8310.84265090177,8652.3953225198,8583.47639127319,5873.50361692593,7001.47782057805,9551.1593278026,9117.26983772933,8669.98019357973,8391.65405923136,14038.5056154022,9303.98233240721,6774.52112342983,6882.88209797216,0,0,10652.1503237241,11123.4705228031,0,9827.76089159068,8668.70214953128,9490.60977167783,9362.2001170275,7811.28756918939,10943.7712132358,8694.41479900391,9055.0920407893,9372.15819460683,9040.64663116193,7472.7469418324,4319.46246689301,7920.62581340349,8934.2813076026,7973.25506568518,6792.76670466098,6358.901724723,0,8131.84039234778,6111.79181982613,6687.89808917197,4976.05994416398,0,0,6174.68379643462,6974.42084032346,6503.03816481191,6409.7106508228,6697.3886328725,10516.2813218739,8268.52101186422,6761.8332081142,7368.79151819102,0,7509.95294969236,7217.72633208271,7623.98044388508,8614.26624261699,0,9500.05125926938,0,8234.03127844885,8589.74118000865,0,0,8286.08319766463,0,0,0,6006.28472176184,6322.36202190079,7012.09629263133,6173.04773148929,8753.70372647135,9039.5732428632,8356.91629788608,7863.87262024236,7189.40359824338,7383.70147255689,0,7507.69016874924,7338.83005188713,6489.09314518739,6072.98524611092,0,0,7298.7136731777,0,6199.50346569465,9000.72586498911,5708.04254275458,7761.81649675626,5266.24554893106,0,8310.89007484758,0,8178.00895824303,0,7265.04653807766,9391.33866035316,5727.56254390231,7161.34959078002,0,5692.12170058432,8645.89955499046,0,7957.90858270306,9861.37155103134,6826.10072853975,6344.08970885772,6927.95576516507,0,7581.21999958798,6740.89430112989,7507.69903602602,7805.72419774501,5611.13085868075,6498.64748960876,8738.02328577787,0,8267.56187279026,0,6291.81145997581,5352.08484289573,7234.15736400121,0,7850.94115883163,6929.63009439355,8518.82385270679,8501.95544975344
"Gene187",0,0,0,0,0,0,0,0,0,0,0,910.724395106702,824.879950507203,0,0,0,844.238075137189,0,0,0,0,0,0,0,0,0,1393.03482587065,1126.32011342706,0,1153.82004932015,0,0,0,0,0,0,0,0,0,0,1040.27636021041,0,0,749.50260281813,0,1108.81135422827,836.442109841578,487.015810620423,0,0,756.741882223445,891.330712918451,0,0,0,0,0,0,0,1332.96487149894,0,0,609.987305669585,1091.1275393235,1455.86897179254,0,0,0,844.482712942111,1256.44389423699,0,0,0,0,0,0,0,0,0,971.635711349453,0,0,1025.86022654413,570.339560699431,0,0,0,0,598.956105074014,0,0,0,0,0,0,0,0,811.150840948219,0,0,0,0,699.701926979107,0,0,0,0,0,955.626476262599,0,0,0,0,0,896.32506722438,0,785.143715436608,0,1029.18586789555,923.011741919864,0,0,615.898992565219,0,0,0,0,0,0,0,672.910793852869,0,0,0,0,785.942850726997,0,0,0,0,1066.80053967557,0,0,0,982.077093051804,1101.59351199407,1123.41037432034,796.855078623035,0,0,0,0,550.197423781475,0,0,0,0,0,674.48301594363,0,0,1092.28121276314,941.375499679387,0,0,812.655759020479,0,0,0,0,0,1023.04994154,0,0,554.817083742704,0,0,0,0,0,0,0,0,0,0,0,0,0,1276.73530583081,0,0,0,1010.36388408371,0,0,0,0,0,0,0
"Gene188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene189",0,687.003738885733,0,0,340.953647351643,0,668.328456341895,746.788808125062,0,727.584549222394,0,0,707.039957577603,0,0,856.983703026581,0,0,0,0,0,0,0,345.208505937586,0,0,777.928539122569,834.80196642241,625.323443160255,0,0,0,0,412.629772063314,0,0,1099.80327462552,0,0,0,0,0,339.076440545065,899.403123381756,843.518368958524,0,0,0,0,663.032267570355,0,642.927071613309,0,772.244944655779,0,0,0,0,0,552.692751597119,967.090479847541,579.710144927536,0,944.009219414714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.059971483614,0,569.922348080074,0,0,761.398849048251,0,0,0,0,0,0,0,555.130455657079,758.712258376011,0,0,0,0,740.085037221924,0,0,0,0,0,0,0,0,0,0,0,245.909939101127,0,0,0,508.944223483063,0,0,0,0,0,0,0,324.593356655967,0,0,0,0,0,0,0,529.912904058589,0,0,0,0,0,0,0,0,0,699.503523109208,0,0,0,0,0,0,0,0,0,426.469542966806,0,0,512.870610071802,0,0,562.136117245533,0,0,0,0,0,0,0,617.618376855564,0,0,0,0,612.380900920372,0,0,0,0,0,284.993971281377,535.762121618002,0,0,487.884208814441,0,0,0,0,0,0,0,480.239885679481,0,232.134566622621,0,0,0,0,0,0,404.344613153749,355.624525160435,0
"Gene190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene191",2337.32003878957,0,0,1532.30191290594,0,0,1426.97156894621,1493.57761625012,0,0,1236.24675485227,1378.39367908041,1453.35991279841,0,0,1785.38271463871,1288.57390415676,0,0,0,0,0,0,0,0,1305.42216420346,0,0,0,1289.56358453429,1085.94278997866,0,0,1221.38412530741,0,0,0,0,0,974.191899833908,0,0,0,0,0,0,0,0,0,1473.40503904523,0,0,0,1344.27823699339,0,1854.3470430502,0,1283.18125259229,0,0,0,0,0,1348.58459916388,0,0,0,0,0,0,0,0,0,0,0,2192.5612956917,1453.59401119267,0,0,1401.39766060017,1654.38575486792,0,0,1321.51849430356,0,0,0,0,0,0,1606.60008684325,0,1514.84732894088,0,0,0,1536.81963713981,0,0,0,0,0,0,0,0,1263.05412649025,0,1939.94485013926,0,1662.874146683,1366.77282377919,1215.08440497027,0,1772.7256113162,0,0,0,0,1628.26420890937,1316.42658273817,0,0,0,0,0,0,0,1435.71104043617,0,0,0,0,0,1155.68147927229,0,1223.82529613204,0,0,1782.24238496436,967.900186950584,0,0,0,1389.28163074615,0,0,0,1823.91273551495,0,1162.39422212579,0,1705.87817186723,0,0,0,0,1314.91186279181,0,1621.62937875809,1193.644648762,0,1737.72011121409,0,965.717044905843,1701.83236125109,0,1387.08279150412,0,0,0,0,0,0,0,901.577761081893,1410.11346494392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070.41696857915,1500.79255337088,0,0,0,1180.0268334869,0
"Gene192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.456054319125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4508442480669,0,145.494225697918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.606847819369,0,0,0,0,0,0,0,0,0,0,0,67.451350713298,0,0,0,0,0
"Gene193",0,0,0,0,0,0,0,0,0,0,0,344.598419770104,0,605.26746278423,0,0,0,0,0,0,0,0,444.717392685458,0,557.056513383283,0,0,0,0,0,0,0,447.770741380413,396.124581180781,0,0,0,0,0,383.288616328095,0,0,0,0,0,314.163217031342,0,0,0,0,0,0,0,0,0,0,0,0,0,503.925744103256,739.539778706943,0,0,0,0,0,0,0,0,0,0,561.653507927338,0,0,0,0,0,0,236.993252662689,0,0,0,0,375.589466802064,0,0,0,235.106883206134,0,0,477.637863656101,0,0,0,0,0,0,0,538.203143848709,420.832668224231,0,0,0,0,0,0,0,0,0,350.078767722738,0,0,0,0,0,0,477.913565917935,0,0,0,253.441257068635,0,0,0,0,0,266.234237722971,763.289413902771,552.311819472937,341.728462563647,0,0,0,0,0,426.654690394656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568.626057289075,356.010097740954,0,0,0,0,0,0,0,0,0,0,705.716302046577,0,0,0,0,0,0,288.17924749194,313.178553532654,0,0,0,0,635.755782089225,334.851326011251,0,0,0,663.023386643093,0,0,0,0,0,296.892524905984,0,504.757809725,0,0,0,0,0,0,436.163397712868,0,0,0
